===== Starting battle of <Plodder> vs <Bigger> with memory tape size: 12 =====

[ 125< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >57 | -1 | -127 ]
[ 125< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >58 | -1 | -127 ]
[ 124< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >59 | -1 | -127 ]
[ 124< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >60 | -1 | -127 ]
[ 123< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >61 | -1 | -127 ]
[ 123< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >62 | -1 | -127 ]
[ 122< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >63 | -1 | -127 ]
[ 122< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >64 | -1 | -127 ]
[ 121< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >65 | -1 | -127 ]
[ 121< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >66 | -1 | -127 ]
[ 120< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >67 | -1 | -127 ]
[ 120< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >68 | -1 | -127 ]
[ 119< | 0 | 0 | 25 | -35 | 25 | -25 | -2 | -126 | >69 | -1 | -127 ]
