===== Starting battle of <DecoyBot> vs <Geronimo> with memory tape size: 12 =====

[ 24< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >29 ]
[ 24< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >28 ]
[ 23< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >28 ]
[ 23< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >27 ]
[ 22< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >27 ]
[ 22< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >26 ]
[ 21< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >26 ]
[ 21< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >25 ]
[ 20< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >25 ]
[ 20< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >24 ]
[ 19< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >24 ]
[ 19< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >23 ]
[ 18< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >23 ]
[ 18< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >22 ]
[ 17< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >22 ]
[ 17< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >21 ]
[ 16< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >21 ]
[ 16< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >20 ]
[ 15< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >20 ]
[ 15< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >19 ]
[ 14< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >19 ]
[ 14< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >18 ]
[ 13< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >18 ]
[ 13< | 0 | -10 | 1 | -1 | 1 | -1 | 1 | -1 | 0 | 0 | >17 ]
