===== Starting battle of <CounterPunch> vs <BurlyBalderV2> with memory tape size: 11 =====

[ 47< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-125 ]
[ 46< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-124 ]
[ 45< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-124 ]
[ 44< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-124 ]
[ 43< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-123 ]
[ 42< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-123 ]
[ 41< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-123 ]
[ 40< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-122 ]
[ 39< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-122 ]
[ 38< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-122 ]
[ 37< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-121 ]
[ 36< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-121 ]
[ 35< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-121 ]
[ 34< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-120 ]
[ 33< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-120 ]
[ 32< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-120 ]
[ 31< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-119 ]
[ 30< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-119 ]
[ 29< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-119 ]
[ 28< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-118 ]
[ 27< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-118 ]
[ 26< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-118 ]
[ 25< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-117 ]
[ 24< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-117 ]
[ 23< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-117 ]
[ 22< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-116 ]
[ 21< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-116 ]
[ 20< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-116 ]
[ 19< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-115 ]
[ 18< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-115 ]
[ 17< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-115 ]
[ 16< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-114 ]
[ 15< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-114 ]
[ 14< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-114 ]
[ 13< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-113 ]
[ 12< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-113 ]
[ 11< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-113 ]
[ 10< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-112 ]
[ 9< | 1 | 12 | -12 | 12 | -12 | 12 | -12 | -17 | 0 | >-112 ]
