===== Starting battle of <128Bot> vs <Geronimo> with memory tape size: 12 =====

[ 8< | >121 | 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 8< | >122 | 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 7< | >123 | 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 7< | >124 | 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 6< | >125 | 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 6< | >126 | 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 5< | >127 | 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 5< | >128 | 128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 4< | 128 | >128 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 4< | 128 | 128 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 3< | 128 | 128 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 3< | 128 | 128 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 0 | 128 ]
[ 2< | 128 | 128 | 0 | 0 | 0 | >0 | 0 | 0 | 0 | 0 | 128 ]
