===== Starting battle of <TheWallmaster> vs <DecoyBot> with memory tape size: 16 =====

[ 75< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-68 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 75< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-69 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 74< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-70 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 74< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-71 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 73< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-72 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 73< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-73 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 72< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-74 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 72< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-75 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 71< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-76 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 71< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-77 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 70< | 0 | 0 | 0 | 0 | 0 | 0 | -1 | >-78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 70< | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 69< | 0 | 0 | 0 | 0 | 0 | 0 | >-1 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 69< | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 68< | 0 | 0 | 0 | 0 | 0 | 0 | >0 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 68< | 0 | 0 | 0 | 0 | 0 | 0 | >1 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 67< | 0 | 0 | 0 | 0 | 0 | 0 | >2 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 67< | 0 | 0 | 0 | 0 | 0 | 0 | >3 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 66< | 0 | 0 | 0 | 0 | 0 | 0 | >4 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 66< | 0 | 0 | 0 | 0 | 0 | 0 | >5 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 65< | 0 | 0 | 0 | 0 | 0 | 0 | >6 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 65< | 0 | 0 | 0 | 0 | 0 | 0 | >7 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 64< | 0 | 0 | 0 | 0 | 0 | 0 | >8 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 64< | 0 | 0 | 0 | 0 | 0 | 0 | >9 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 63< | 0 | 0 | 0 | 0 | 0 | 0 | >10 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 63< | 0 | 0 | 0 | 0 | 0 | 0 | >11 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 62< | 0 | 0 | 0 | 0 | 0 | 0 | >12 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 62< | 0 | 0 | 0 | 0 | 0 | 0 | >13 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 61< | 0 | 0 | 0 | 0 | 0 | 0 | >14 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 61< | 0 | 0 | 0 | 0 | 0 | 0 | >15 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 60< | 0 | 0 | 0 | 0 | 0 | 0 | >16 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 60< | 0 | 0 | 0 | 0 | 0 | 0 | >17 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 59< | 0 | 0 | 0 | 0 | 0 | 0 | >18 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 59< | 0 | 0 | 0 | 0 | 0 | 0 | >19 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 58< | 0 | 0 | 0 | 0 | 0 | 0 | >20 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 58< | 0 | 0 | 0 | 0 | 0 | 0 | >21 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 57< | 0 | 0 | 0 | 0 | 0 | 0 | >22 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 57< | 0 | 0 | 0 | 0 | 0 | 0 | >23 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 56< | 0 | 0 | 0 | 0 | 0 | 0 | >24 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
[ 56< | 0 | 0 | 0 | 0 | 0 | 0 | >25 | -78 | 77 | 1 | -1 | 1 | -10 | 10 | 128 ]
